"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-22","2010","10","22","","-2.9","","-8.5","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-23","2010","10","23","","-4.1","","-6.4","","-5.3","","23.3","","0.0","","0.4","","0.0","T","0.4","","11","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-24","2010","10","24","","-2.5","","-8.0","","-5.3","","23.3","","0.0","","0.0","T","0.0","","0.0","T","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-25","2010","10","25","","-3.0","","-8.3","","-5.7","","23.7","","0.0","","0.0","T","0.0","","0.0","T","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-26","2010","10","26","","-4.5","","-9.0","","-6.8","","24.8","","0.0","","0.0","T","0.0","","0.0","T","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-27","2010","10","27","","-4.3","","-9.2","","-6.8","","24.8","","0.0","","0.2","","0.2","","0.4","","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-28","2010","10","28","","-1.4","","-7.6","","-4.5","","22.5","","0.0","","0.0","","3.4","","2.8","","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-29","2010","10","29","","1.9","","-1.6","","0.2","","17.8","","0.0","","0.0","","0.0","T","0.0","T","13","","15","","41",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-30","2010","10","30","","3.7","","0.3","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-10-31","2010","10","31","","3.9","","-3.4","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-01","2010","11","01","","2.6","","-2.9","","-0.2","","18.2","","0.0","","0.0","T","0.0","","0.0","T","1","","13","","39",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-02","2010","11","02","","0.9","","-5.3","","-2.2","","20.2","","0.0","","0.0","","0.2","","0.2","","1","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-03","2010","11","03","","-1.4","","-5.1","","-3.3","","21.3","","0.0","","0.0","","0.2","","0.2","","1","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-04","2010","11","04","","4.9","","-3.6","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","1","","12","","44",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-05","2010","11","05","","6.4","","-0.3","","3.1","","14.9","","0.0","","0.2","","0.0","T","0.4","","0","T","28","","52",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-06","2010","11","06","","0.7","","-10.1","","-4.7","","22.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","48",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-07","2010","11","07","","-6.7","","-12.2","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-08","2010","11","08","","-3.8","","-8.2","","-6.0","","24.0","","0.0","","0.0","","2.4","","2.6","","0","T","10","","33",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-09","2010","11","09","","-0.1","","-4.0","","-2.1","","20.1","","0.0","","0.0","","8.6","","7.2","","5","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-10","2010","11","10","","-3.0","","-8.7","","-5.9","","23.9","","0.0","","0.0","","0.8","","0.4","","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-11","2010","11","11","","-5.6","","-10.8","","-8.2","","26.2","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-12","2010","11","12","","-0.6","","-6.5","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","10","","18","","33",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-13","2010","11","13","","-1.2","","-11.0","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-14","2010","11","14","","-1.3","","-9.5","","-5.4","","23.4","","0.0","","0.0","","1.8","","1.6","","9","","30","","32",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-15","2010","11","15","","-9.1","","-14.3","","-11.7","","29.7","","0.0","","0.0","","0.4","","0.4","","9","","29","E","37","E"
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-16","2010","11","16","","-13.3","","-18.7","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-17","2010","11","17","","-14.5","","-23.5","","-19.0","","37.0","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-18","2010","11","18","","-13.7","","-24.9","","-19.3","","37.3","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-19","2010","11","19","","-6.8","","-16.9","","-11.9","","29.9","","0.0","","0.0","","2.6","","1.6","","10","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-20","2010","11","20","","-16.9","","-31.3","","-24.1","","42.1","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-21","2010","11","21","","-23.6","","-32.7","","-28.2","","46.2","","0.0","","0.0","","0.0","T","0.0","T","9","","30","","33",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-22","2010","11","22","","-14.8","","-23.8","","-19.3","","37.3","","0.0","","0.0","","0.4","","0.4","","9","","15","","37",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-23","2010","11","23","","-16.7","","-22.9","","-19.8","","37.8","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-24","2010","11","24","","-16.8","","-25.6","","-21.2","","39.2","","0.0","","0.0","","0.6","","0.4","","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-25","2010","11","25","","-17.3","","-25.8","","-21.6","","39.6","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-26","2010","11","26","","-14.1","","-19.3","","-16.7","","34.7","","0.0","","0.0","","0.2","","0.0","T","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-27","2010","11","27","","-14.3","","-22.2","","-18.3","","36.3","","0.0","","0.0","","0.6","","0.2","","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-28","2010","11","28","","-19.9","","-24.8","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-29","2010","11","29","","-18.1","","-25.8","","-22.0","","40.0","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-11-30","2010","11","30","","-5.4","","-22.9","","-14.1","","32.1","","0.0","","0.4","","1.2","","1.2","","6","","11","","35",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-01","2010","12","01","","-5.4","","-18.6","","-12.0","","30.0","","0.0","","0.4","","2.6","","2.4","","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-02","2010","12","02","","-18.5","","-25.9","","-22.2","","40.2","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-03","2010","12","03","","-25.4","","-31.5","","-28.5","","46.5","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-04","2010","12","04","","-17.9","","-25.5","","-21.7","","39.7","","0.0","","0.0","","0.2","","0.0","T","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-05","2010","12","05","","-14.9","","-18.8","","-16.9","","34.9","","0.0","","0.0","","0.4","","0.0","T","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-06","2010","12","06","","-16.3","","-22.4","","-19.4","","37.4","","0.0","","0.0","","0.6","","0.4","","8","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-07","2010","12","07","","-19.7","","-23.0","","-21.4","","39.4","","0.0","","0.0","","3.6","","2.2","","9","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-08","2010","12","08","","-21.0","","-29.1","","-25.1","","43.1","","0.0","","0.0","","2.6","","0.8","","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-09","2010","12","09","","-28.9","","-37.7","","-33.3","","51.3","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-10","2010","12","10","","-34.5","","-41.1","","-37.8","","55.8","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-11","2010","12","11","","-30.1","","-40.3","","-35.2","","53.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-12","2010","12","12","","-23.1","","-31.4","","-27.3","","45.3","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-13","2010","12","13","","-20.9","","-23.5","","-22.2","","40.2","","0.0","","0.0","","1.6","","1.0","","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-14","2010","12","14","","-20.1","","-25.3","","-22.7","","40.7","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-15","2010","12","15","","-14.6","","-23.1","","-18.9","","36.9","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-16","2010","12","16","","-12.0","","-16.5","","-14.3","","32.3","","0.0","","0.0","","0.6","","0.0","T","13","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-17","2010","12","17","","-12.4","","-27.2","","-19.8","","37.8","","0.0","","0.0","","0.8","","0.2","","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-18","2010","12","18","","-17.8","","-24.9","","-21.4","","39.4","","0.0","","0.0","","0.2","","0.0","T","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-19","2010","12","19","","-6.5","","-18.8","","-12.7","","30.7","","0.0","","0.0","","3.6","","3.0","","14","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-20","2010","12","20","","-6.7","","-19.2","","-13.0","","31.0","","0.0","","0.0","","2.4","","1.2","","17","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-21","2010","12","21","","-17.5","","-21.4","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-22","2010","12","22","","-15.7","","-20.0","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-23","2010","12","23","","-19.6","","-23.8","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-24","2010","12","24","","-11.2","","-21.5","","-16.4","","34.4","","0.0","","0.0","","0.4","","0.2","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-25","2010","12","25","","-9.8","","-26.4","","-18.1","","36.1","","0.0","","0.0","","0.6","","0.4","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-26","2010","12","26","","-20.7","","-28.6","","-24.7","","42.7","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-27","2010","12","27","","-18.8","","-24.0","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-28","2010","12","28","","-18.8","","-25.1","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-29","2010","12","29","","-19.6","","-23.2","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-30","2010","12","30","","-19.7","","-24.9","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"-114.44","62.46","YELLOWKNIFE A","2204100","2010-12-31","2010","12","31","","-24.5","","-32.7","","-28.6","","46.6","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
